year,borough,zip,complaints,pop,complaints_norm,median_income,pct_below_poverty,pct_white,pct_black_or_african_american,pct_american_indian_or_alaska_native,pct_asian,pct_native_hawaiian_and_other_pacific_islande,pct_hispanic_or_latino
2022,STATEN ISLAND,10306,337,55805,603.8885405,88687,8.733602422,75.75486068,4.417166921,0.22578622,10.3162799,0.200698862,15.95197563
2022,STATEN ISLAND,10307,33,14828,222.5519288,117469,6.179556937,90.9360669,0.141623955,0,3.243862962,0,11.64014028
2022,STATEN ISLAND,10308,36,30353,118.6044213,116082,7.055682685,89.36184232,1.416663921,0.059302211,3.85793826,0,11.39261358
2022,STATEN ISLAND,10309,63,35832,175.8204956,107500,11.30922899,91.88713999,0.627930342,0.438155838,3.036392052,0,7.850524671
2022,STATEN ISLAND,10310,155,25976,596.7046504,96161,13.42888644,54.93147521,22.68247613,0.469664306,5.428087465,0,29.14613489
2022,STATEN ISLAND,10312,69,63935,107.9221084,100875,6.605859591,85.99984359,0.819582388,0.08446078,7.038398373,0,12.28435129
2022,STATEN ISLAND,10314,197,93736,210.1647179,94578,9.004754258,68.8774857,3.964325339,0.290176666,17.82666211,0,15.14679525
2022,BRONX,10451,3834,50118,7649.946127,33945,33.64001175,15.33580749,43.52927092,0.315255996,1.21912287,0.590606169,56.09760964
2022,BRONX,10452,8794,79838,11014.80498,33877,35.88761632,14.69225181,33.75585561,0.405821789,1.31015306,0.457175781,67.71336957
2022,BRONX,10453,5924,80393,7368.800766,34860,34.21619294,11.24849178,32.30256366,0.959038722,1.972808578,0.322167353,69.05576356
2022,BRONX,10454,1775,38908,4562.043796,21846,45.9218739,15.64973784,32.20931428,0.735067338,0.169630924,0.12593811,69.73887118
2022,BRONX,10455,2421,42781,5659.054253,30741,35.34103235,14.25399126,32.50508403,0.939669479,1.372104439,0,72.96697132
2022,BRONX,10456,5204,90314,5762.11883,31166,38.78239485,12.27384459,48.09221162,1.108355294,0.706424253,0.143942246,57.80056248
2022,BRONX,10457,8986,79443,11311.25461,38066,33.50985126,17.77374973,45.34571957,0.965472099,0.626864544,0.114547537,65.11461048
2022,BRONX,10458,8505,86757,9803.243542,38768,31.17909935,12.53846952,17.96627361,1.197597888,3.347280335,0.02190025,72.03799117
2022,BRONX,10459,3831,51303,7467.399567,36631,29.34739013,12.01489192,34.84786465,0.536031031,0.307974193,0.068222131,67.44050056
2022,BRONX,10460,4142,59979,6905.750346,31504,36.18249534,15.8938962,34.19696894,0.635222328,1.378815919,0.206739025,66.58830591
2022,BRONX,10461,2204,52756,4177.723861,61087,16.17585412,45.16263553,9.663355827,0.691864432,11.33330806,0.066343165,50.17817879
2022,BRONX,10462,7668,78470,9771.887345,59032,17.58871427,19.33477762,25.64929272,1.060277813,14.8846693,0.016566841,47.92022429
2022,BRONX,10463,4259,73256,5813.858251,63048,17.07890467,44.24893524,16.26487933,1.122092388,3.740307961,0.092825161,51.50021841
2022,BRONX,10464,41,4417,928.2318316,118972,6.384065373,76.95268282,0.701833824,0,1.969662667,0,26.87344351
2022,BRONX,10465,414,46205,896.0069257,80245,16.64918882,53.46391083,13.6413808,0.075749378,5.880315983,0.311654583,45.29812791
2022,BRONX,10466,2761,75767,3644.066678,62918,19.38114656,9.055393509,68.17479905,0.657278235,2.450935104,0.022437209,26.63560653
2022,BRONX,10467,7653,102209,7487.598939,42639,25.81532417,21.25938029,32.50985725,1.143734896,6.367345341,0.065551957,52.2243638
2022,BRONX,10468,7663,82480,9290.737148,40138,30.36157582,13.35475267,22.34966052,1.52643065,2.624878758,0.375848691,79.30407371
2022,BRONX,10469,2383,75290,3165.094966,70415,17.19181868,15.72320361,56.76451056,0.188604064,5.493425422,0.013281976,28.27467127
2022,BRONX,10470,1035,16446,6293.323605,70107,10.66749844,43.86476955,37.35254773,0.401313389,3.399002797,0,20.50954639
2022,BRONX,10471,519,23387,2219.181597,96368,7.310038824,62.79557019,10.5015607,0.36344978,4.399880275,0,27.275837
2022,BRONX,10472,3898,66720,5842.326139,36730,32.1128177,9.189148681,27.83273381,0.969724221,8.763489209,0.055455635,60.44364508
2022,BRONX,10473,1681,60296,2787.912963,48212,24.19729899,24.17407457,37.49834152,0.713148468,1.631949051,0,63.08212817
2022,BRONX,10474,758,11312,6700.848656,33157,39.35324747,11.5364215,36.23585573,0.892857143,0.353606789,0,68.17538897
2022,BRONX,10475,161,44509,361.724595,56327,11.82287188,11.7504325,63.06589678,0.465074479,2.246736615,0,31.19818464
2022,QUEENS,11001,10,26818,37.2883884,132344,3.49907919,59.64277724,5.507494966,0.499664405,23.74897457,0,13.94585726
2022,QUEENS,11004,10,16426,60.87909412,100174,7.468879668,27.71825155,6.495799343,0.499208572,50.52356021,0.237428467,11.16522586
2022,QUEENS,11040,1,42634,2.345545809,140368,4.242922238,45.44025895,0.750574659,0.961673781,42.29722756,0,12.06548764
2022,QUEENS,11101,540,33789,1598.153245,98920,13.32783557,41.80650508,12.4715144,0.591908609,27.8581787,0.050312232,20.82926396
2022,QUEENS,11102,804,27876,2884.201464,95478,13.20016307,56.80872435,6.984502798,0.753336203,15.39675707,0.043047783,25.82149519
2022,QUEENS,11103,819,35912,2280.574738,82597,10.16435707,63.78647806,2.912675429,0.192136333,14.36567164,0,25.21162843
2022,QUEENS,11104,1356,27575,4917.497733,81142,9.238031018,54.57479601,2.128739801,0.362647325,25.66092475,0.032638259,26.8467815
2022,QUEENS,11105,742,38311,1936.780559,93200,9.034653465,71.71830545,3.218396805,0.368040511,8.989585237,0,21.56560779
2022,QUEENS,11106,1821,40472,4499.406997,71972,11.35253772,51.88031231,6.540324175,0.706661396,18.13599526,0.061771101,26.99891283
2022,QUEENS,11109,6,6712,89.39213349,160898,1.383081377,56.74910608,1.340882002,0,34.77353993,0,5.870083433
2022,BROOKLYN,11201,538,68777,782.2382483,148282,10.39763222,61.25012722,13.08431598,0.572865929,13.85928435,0.037803335,11.82372014
2022,BROOKLYN,11203,2916,79499,3667.970666,61414,15.00586166,4.416407754,85.03251613,0.123271991,1.943420672,0.023899672,6.690650197
2022,BROOKLYN,11204,1143,82140,1391.526662,58850,18.40361804,55.36401266,0.975164354,1.056732408,30.38957877,0.010956903,12.93523253
2022,BROOKLYN,11205,563,50681,1110.869951,68607,22.12572374,54.78384404,25.96436534,0.686647856,6.144314437,0,15.99613267
2022,BROOKLYN,11206,1804,90903,1984.532964,49013,31.39557205,46.14369163,23.03224316,0.999966998,6.022903535,0.155110392,36.15282224
2022,BROOKLYN,11207,2698,97690,2761.797523,45616,28.07683257,13.4455932,60.80765687,0.221107585,1.561060497,0.015354693,34.44774286
2022,BROOKLYN,11208,2625,107724,2436.78289,49679,23.73699741,22.46017601,50.60710705,0.189372842,6.944599161,0.160595596,40.57405963
2022,BROOKLYN,11209,2712,72938,3718.226439,84145,11.27363184,68.77347885,4.033562752,0.704708108,13.57454276,0.072664455,18.43894815
2022,BROOKLYN,11210,2082,65854,3161.539162,77378,10.97605893,32.4110912,53.24809427,0.062258936,4.824308318,0,7.11270386
2022,BROOKLYN,11211,1154,65925,1750.474024,89091,17.41047466,67.25066363,5.676147137,0.603716344,6.103905954,0,26.44368601
2022,BROOKLYN,11212,3125,78296,3991.263922,30733,35.25352915,8.045110861,76.35639113,0.203075508,1.057525289,0.056196996,17.01236334
2022,BROOKLYN,11213,4083,69392,5883.963569,48896,21.8139321,23.88315656,64.21201291,0.040350473,1.802801476,0.021616325,11.91203597
2022,BROOKLYN,11214,2176,95361,2281.855266,58487,18.19901627,45.18513858,2.002915238,0.484474785,36.56945712,0.00314594,17.28064932
2022,BROOKLYN,11215,1007,73419,1371.579564,156930,5.429494812,72.99745298,3.723831706,0.399079257,9.078031572,0,16.30095752
2022,BROOKLYN,11216,2314,62210,3719.659219,84661,14.32620853,33.8755827,48.524353,0.056261051,4.618228581,0,12.79697798
2022,BROOKLYN,11217,477,42107,1132.828271,133269,12.7797474,57.69349514,18.91846961,0.102120788,8.734889686,0.056997649,14.36340751
2022,BROOKLYN,11218,2155,76370,2821.78866,81857,11.95868401,58.66046877,8.183841823,0.252717035,19.40552573,0,16.29435642
2022,BROOKLYN,11219,1051,93119,1128.663323,44450,29.84166667,63.96546355,1.477679099,0.381232616,23.48929864,0.026847367,12.39167087
2022,BROOKLYN,11220,2162,93584,2310.22397,57046,22.21413759,28.28154385,2.687425201,0.947811592,41.98153531,0,39.33578389
2022,BROOKLYN,11221,2487,89728,2771.710057,66923,21.18696641,24.48622504,42.84727175,0.459165478,4.42671184,0.053495007,32.37116619
2022,BROOKLYN,11222,902,39669,2273.815826,110385,9.755312299,78.47941718,3.569537926,0.292419774,4.020771887,0,14.35125665
2022,BROOKLYN,11223,1150,83565,1376.174236,57281,20.90307088,53.73780889,5.998922994,0.312331718,25.84574882,0.013163406,13.42906719
2022,BROOKLYN,11224,475,48110,987.3207233,37241,32.1209283,54.06776138,20.12055706,0.284764082,8.576179588,0,20.11639992
2022,BROOKLYN,11225,4963,59465,8346.085933,68542,14.94575155,30.98293114,56.49541747,0.110989658,2.741108215,0,10.33549147
2022,BROOKLYN,11226,8280,99776,8298.588839,66173,14.77860375,15.59693714,65.56286081,0.785760103,2.889472418,0,14.81117704
2022,BROOKLYN,11228,314,45267,693.6620496,77189,10.77817242,55.63655643,1.108975633,0.34462191,33.84142974,0,12.48591689
2022,BROOKLYN,11229,1496,85538,1748.9303,69076,16.58563287,63.12866796,5.868736702,0.389300662,23.42467675,0.049100984,9.158502654
2022,BROOKLYN,11230,2870,91789,3126.736319,61017,20.32522892,66.37505583,8.058699844,0.321389273,15.27851921,0.039220386,10.93486148
2022,BROOKLYN,11231,492,40311,1220.510531,121638,17.21830565,66.6939545,13.20731314,0.45397038,5.033365583,1.619905237,15.96834611
2022,BROOKLYN,11232,558,28501,1957.826041,77031,14.41294667,41.51082418,8.066383636,1.891161714,16.15381916,0.066664328,50.2368338
2022,BROOKLYN,11233,2337,85633,2729.088085,52380,24.67726382,13.73302348,71.70600119,0.395875422,1.393154508,0.024523256,15.94829096
2022,BROOKLYN,11234,686,94254,727.8205699,86185,8.975340787,36.83026715,45.7211365,0.396800136,8.106817748,0,9.09245231
2022,BROOKLYN,11235,1695,84859,1997.431033,58669,19.27575478,73.15193439,2.255506193,0.003535276,12.78473703,0,9.017311069
2022,BROOKLYN,11236,1630,102238,1594.319138,73562,13.13448767,5.350261155,83.22932765,0.136935386,2.4599464,0.012715429,8.570198948
2022,BROOKLYN,11237,1318,50590,2605.257956,65908,18.7210962,33.31686104,11.22949199,1.597153588,6.503261514,0.126507215,58.70330105
2022,BROOKLYN,11238,1774,58597,3027.458744,114427,11.17305548,52.17331945,29.74725669,0.32254211,6.242640408,0,11.2975067
2022,BROOKLYN,11239,493,15917,3097.317334,33736,29.54748247,18.50851291,66.45724697,2.714079286,2.751774832,0,15.57454294
2022,QUEENS,11354,644,53375,1206.557377,52273,18.67647059,19.329274,3.467915691,0.174238876,64.12552693,0.243559719,14.0028103
2022,QUEENS,11355,2043,80918,2524.77817,46963,21.55936612,11.59198201,2.320868039,0.615437851,73.7042438,0.008650733,14.95588126
2022,QUEENS,11356,186,27295,681.4434878,73318,8.736426456,28.88807474,1.6486536,0.197838432,31.06429749,0.106246565,43.09946877
2022,QUEENS,11357,61,44030,138.5419032,88580,8.876811594,63.5362253,0.742675449,0.106745401,24.64228935,0.034067681,15.14876221
2022,QUEENS,11358,335,38103,879.1958638,74854,9.696739955,38.53239902,1.065532898,0.627247198,45.77854762,0,18.80166916
2022,QUEENS,11360,60,20076,298.8643156,92851,7.28859669,59.78282526,1.404662283,0.80195258,29.72703726,0,10.75911536
2022,QUEENS,11361,220,30006,733.186696,93734,7.913669065,45.93747917,4.785709525,0.246617343,39.38212358,0,14.52376191
2022,QUEENS,11362,14,19217,72.85216215,100528,3.970325594,43.42509237,2.711141177,0,47.57766561,0,9.611281678
2022,QUEENS,11363,59,7424,794.7198276,98111,8.837689133,54.21605603,0.83512931,1.171875,34.60398707,0,10.88362069
2022,QUEENS,11364,453,39015,1161.091888,90970,8.646807277,36.10406254,3.147507369,1.225169806,48.43009099,0,16.18864539
2022,QUEENS,11365,348,45439,765.8619248,73279,11.38120863,30.42540549,10.32813222,0.138647417,43.31741456,0.03301129,20.4163824
2022,QUEENS,11366,114,13922,818.8478667,100781,8.984628708,36.35971843,6.601063066,0,44.48355121,0,11.83019681
2022,QUEENS,11367,737,42362,1739.766772,71469,15.29379462,51.31485766,7.365091355,0.335206081,28.44530475,0,16.8948586
2022,QUEENS,11368,1571,116469,1348.856777,62254,16.92724196,26.80455744,9.024719024,0.771020615,12.45309911,0.020606342,75.62441508
2022,QUEENS,11369,436,31550,1381.933439,66132,12.79447178,25.02377179,18.45641838,0.48177496,16.06022187,0.015847861,55.97147385
2022,QUEENS,11370,131,29780,439.8925453,67241,8.10430781,41.24244459,13.71390195,1.363331095,22.20282069,0.067159167,37.95836132
2022,QUEENS,11372,1576,67252,2343.424731,62910,13.05436338,42.65598049,3.623684054,0.319693095,21.68262654,0.307797538,53.5285196
2022,QUEENS,11373,2091,102104,2047.911933,62072,10.91672498,13.45490872,1.574864844,0.769803338,48.70426232,0.041134529,42.58794954
2022,QUEENS,11374,924,47019,1965.163019,79221,12.07242452,46.56628172,4.836342755,0.097832791,31.15336353,0.072311193,20.01318616
2022,QUEENS,11375,1471,76091,1933.211549,96321,7.102933623,56.25369623,3.176459765,0.214217187,28.54214033,0,14.45900304
2022,QUEENS,11377,1471,85255,1725.411999,66325,9.620901323,38.42707173,2.303677204,0.374171603,36.9233476,0,38.80241628
2022,QUEENS,11378,217,39994,542.5813872,85464,9.126891735,62.96444467,1.647747162,0.577586638,12.3493524,0,35.21528229
2022,QUEENS,11379,375,39805,942.0927019,88672,7.827464535,72.48335636,1.10538877,0.293932923,11.41062681,0,20.66574551
2022,QUEENS,11385,1438,109111,1317.923949,77350,11.42780027,67.22970186,3.317722319,0.311609279,6.925974466,0,46.55534272
2022,QUEENS,11411,75,21605,347.1418653,108131,7.159317868,4.980328628,89.13214534,0,0.249942143,0,6.697523721
2022,QUEENS,11412,350,41782,837.6812982,93429,9.469565217,2.34790101,84.8571155,0.768273419,3.326791441,0.277631516,6.308936863
2022,QUEENS,11413,297,45661,650.4456757,104236,6.169606408,1.905345919,88.90300256,0.170824117,1.616258952,0,6.800113883
2022,QUEENS,11414,102,30915,329.9369238,86113,10.05557485,73.55005661,4.198609089,0.145560408,5.27252143,0,24.91347242
2022,QUEENS,11415,498,20351,2447.054199,80360,9.758951556,54.90147904,7.965210555,1.307061078,20.274188,0.049137635,23.6892536
2022,QUEENS,11416,225,27098,830.3195808,76477,13.72761801,24.19735774,5.472728615,0.535094841,33.22016385,0,45.82626024
2022,QUEENS,11417,255,33236,767.2403418,78498,13.48026105,28.76098207,8.529907329,0.330966422,30.38572632,0.024070285,36.98399326
2022,QUEENS,11418,544,38938,1397.092814,77708,9.440950986,32.51065797,9.22492167,1.060660537,24.4568288,0,40.24860034
2022,QUEENS,11419,568,50107,1133.574151,84245,9.318606098,7.637655417,13.78250544,0.999860299,35.59582493,0.109765103,19.50226515
2022,QUEENS,11420,614,51831,1184.619243,89027,9.435632608,11.22301325,24.67056395,1.547336536,33.57643109,0.206440161,22.9148579
2022,QUEENS,11421,654,42704,1531.472462,76721,10.14045906,32.27800674,6.123548145,0.337204946,18.00299738,0.154552267,59.56350693
2022,QUEENS,11422,272,34063,798.5203887,95945,8.164066333,8.114376303,79.97533981,0.728062707,4.294982826,0,9.608666295
2022,QUEENS,11423,528,30983,1704.160346,69386,14.12011592,14.00445406,34.31882,0.477681309,28.43172062,0,16.18306813
2022,QUEENS,11426,49,20959,233.78978,102818,5.866368286,29.17123909,7.104346581,0.16222148,43.43718689,0,20.09160742
2022,QUEENS,11427,260,25890,1004.248745,84000,8.557089084,20.57937428,22.34453457,0.741599073,33.76593279,0,20.54074932
2022,QUEENS,11428,131,21184,618.3912387,83417,8.732931089,13.68957704,19.14652568,0.420128399,29.61669184,0,27.32250755
2022,QUEENS,11429,126,28643,439.8980554,89318,12.15199398,4.521174458,68.42160388,1.225430297,5.463813148,0,14.45030199
2022,QUEENS,11432,1700,64858,2621.110734,66246,11.79800839,16.05969965,16.39736039,1.08544821,43.74325449,0.137222856,21.52086096
2022,QUEENS,11433,507,41396,1224.756015,68801,15.73646276,3.997970818,57.9766161,1.611266789,16.53299836,0.021741231,13.91197217
2022,QUEENS,11434,672,66424,1011.682524,66546,12.75152713,4.064795857,79.88227147,0.394435746,3.247320246,0,10.61815007
2022,QUEENS,11435,892,60842,1466.092502,71346,14.86238532,16.49518425,25.05012984,0.823444331,21.47200947,0,31.09529601
2022,QUEENS,11436,173,21248,814.1942771,78306,10.44087491,3.223832831,60.74454066,0.597703313,7.840737952,0,13.56362952
2022,QUEENS,11691,1619,70797,2286.820063,54877,24.7728537,32.70901309,44.33379945,0.309335141,4.305267172,0.053674591,24.5773126
2022,QUEENS,11692,470,24639,1907.544949,53498,18.40696951,19.81411583,56.00064938,0.190754495,5.710459028,0,24.69256057
2022,QUEENS,11693,146,14147,1032.020923,64688,14.83735971,60.16823355,21.94811621,0.275676822,2.933484131,0,29.74482222
2022,QUEENS,11694,445,22432,1983.773181,88643,12.63107722,81.30349501,5.969151213,0,2.380527817,0,16.72610556
